,pearsons,spearmans,MSE,dataset
98,0.3786747539542895,0.3143010597788467,0.5344689708602021,Train
99,0.4924784107205713,0.562066532381551,0.1042110601003274,Train
100,0.6510515450602024,0.6442218723329346,0.12474477131637311,Train
101,0.5916252771459732,0.5481531567302114,0.19116107815764116,Train
102,0.33651706470705745,0.36299813672095627,0.16767260684952315,Train
103,0.5324702826613501,0.5015658228756583,0.1606780017067718,Train
104,0.07594511453339836,-0.001599577920747604,0.6011738581163926,Train
105,0.38888707489964597,0.11389808467980889,0.43139287389294717,Train
106,0.6528767092550884,0.6038864594190267,0.1410892119865394,Train
107,0.39160943201246584,0.3533460539930181,0.32945938602030167,Train
108,0.7163239126084577,0.650526752560635,0.0655474100365482,Train
109,0.33330074142179106,0.15699269937734792,0.33931752133076976,Train
110,0.5079600128913662,0.5365254276136899,0.1271262736440439,Train
111,0.6938415638996117,0.6582009338644318,0.12270365204667784,Train
112,-0.06946505064955046,-0.02005188143658811,0.7984290099667697,Train
113,0.13294907989867677,0.02565610993388822,0.3652519292433173,Train
114,0.5266061013025044,0.4063802579784803,0.3370279630231369,Train
115,0.2701754636035361,0.09143587406683691,0.4823801988266063,Train
116,0.3251604175660902,0.33563694857317167,0.4744798453541257,Train
117,-0.16501741258194336,-0.13469577811765177,0.06771727431600094,Train
118,0.2518000908695516,0.25028509196087473,0.14002165797867894,Train
119,0.748806016433714,0.7353142954123489,0.07367914534601841,Train
120,0.5070764887717588,0.500171573436809,0.20534222873780722,Train
121,0.024909084986408994,-0.08585655890168462,0.5170919253567061,Train
122,0.10757439784595477,0.1086626494899635,0.5323494082318047,Train
123,0.4359880946411682,0.4753906921267672,0.3939998061038632,Train
124,0.4242052847658153,0.302502465568882,0.21865371054883695,Train
125,0.6306484006195991,0.5635033768075756,0.10492366424216241,Train
126,0.8128352914131947,0.8377470240443856,0.05590288046680588,Train
127,-0.2279110887948798,0.04267457093160902,0.3197870930693543,Train
128,0.4052442715490924,0.44517053295861564,0.15912760497781298,Train
129,0.5948254538171978,0.618371407708206,0.14083454398670575,Train
130,0.212223055569582,0.1519914606333987,0.14374985649051364,Train
131,0.1381098040999411,0.22828345338832678,0.12708890562746028,Train
132,0.25782326207722917,0.3294732168105167,0.16312145628111172,Train
133,0.5605208611348782,0.5656919165087427,0.11709296807220938,Train
134,0.1885600640414109,0.27447109748858034,0.17295980642565992,Train
135,0.8372619110030791,0.8232850229581715,0.08945091050187023,Train
136,-0.11084368800077285,-0.053246720799934394,0.11449599714425066,Train
137,0.2267933020333059,0.1732871906526418,0.37769567997407966,Train
138,-0.01246442260443127,-0.1355484308238155,0.21862461413899995,Train
139,0.6164771639525397,0.6337189605894097,0.24950387795860307,Train
140,-0.5905235554682058,-0.5669029703617816,1.2656381507414092,Train
141,0.5729105112720697,0.4298812484303102,0.19801078652168108,Train
142,0.7226141086672792,0.7002165485119829,0.09925101284699069,Train
143,0.36514822281425363,0.2715250349679884,0.3327965242290617,Train
144,0.08961081568801729,0.1759525281153275,0.1630051536964324,Train
145,0.5588427807802208,0.5922208398331988,0.5558533811712838,Train
146,0.48986854121545176,0.3033970957517988,0.2488725871146206,Train
147,0.46924649321148126,0.3376068422612324,0.2971527907090295,Train
148,-0.0249726977688651,0.15223660267836792,0.19351050994271993,Train
149,0.07787000044089795,0.07453900384610607,0.047751148702250064,Train
150,0.614750983638024,0.5981826429698984,0.19566550874796526,Train
151,0.6081481345587338,0.5152804874334905,0.1012048394685171,Train
152,0.2977583606079034,0.2972583572985182,0.19654213284334335,Train
153,0.6739407044578325,0.6217916612669511,1.1483220858709084,Train
154,0.17775869068937483,0.14768861627553193,0.5985063118621056,Train
155,0.5501714374046263,0.5089176331853842,0.13553357502767502,Train
156,-0.13223750238329895,-0.18601900856412104,0.09841643925606386,Train
157,-0.17743835567987512,-0.3022315384511404,1.4319767135713974,Train
158,0.5662215664441999,0.4546834974664105,0.2063656257625387,Train
159,0.1412542844237093,0.258024980429065,0.12965642576390282,Train
160,0.36669313102587164,0.2756097999279231,0.2760528203365103,Train
161,0.2553041423145636,0.37541997222034235,0.34558286760844714,Train
162,0.2849911327038517,0.29613206827852123,0.05920507147140418,Train
163,-0.16841454948849144,-0.1743692469849334,0.1792178735819327,Train
164,0.06296549001370573,-0.017404330192299554,0.12288715827088235,Train
165,0.12741494582504242,0.3150454057323114,0.21585813918964372,Train
166,0.5487560399928026,0.4823683869849859,0.15936224307639513,Train
167,0.5916720122208017,0.5749862946890865,0.0704373420637519,Train
168,-0.06484894297183372,-0.14841433906760954,0.8926598647616883,Train
169,0.6890131902294605,0.6566233419051574,0.15352731221696322,Train
170,0.4464570632271325,0.46590987349720053,1.7508957908178662,Train
171,0.14211657036519332,0.09810214780668478,0.4977986853590281,Train
172,0.0663146203526159,-0.1161822332345735,0.10166023094346568,Train
173,0.3281825626505682,0.3345734833984574,0.3149062714007848,Train
174,0.27868401124574566,0.2838794644279447,0.723429039373055,Train
175,0.35019847518508485,0.32726807292124405,0.17743991891295274,Train
176,0.5053194715019169,0.4348374688625694,0.27720651378131506,Train
177,0.42809307722596,0.3751503486475887,0.18500574942664152,Train
178,0.23371501869269573,0.39009106026735607,0.16691569389926594,Train
179,0.12634219844009426,0.12439568031461015,0.5339732902281388,Train
180,0.6510524647541827,0.6323431649314121,0.4673036108373196,Train
181,-0.005217959539195274,0.03988744615613719,0.09480601341935664,Train
182,0.009121690626610971,0.027825028245304653,0.1017802024698737,Train
183,0.6617536642444698,0.6481887588289204,0.4534020126774953,Train
184,0.09484797359706275,0.1637229825875786,0.28075058806428604,Train
185,0.19576006484028316,0.26290642363836736,0.08605305513111883,Train
186,0.6266248791275072,0.6456456210429762,0.18248440294601515,Train
187,-0.07028249587346196,-0.14623567614107227,0.27101906484394367,Train
188,0.7049737725800395,0.7029206864321255,0.16378717533048523,Train
189,-0.08453536742265019,-0.012217811342076904,0.13918751715430716,Train
190,0.10896939295951137,0.26469390154744354,0.042038720581104666,Train
191,0.7339482902234713,0.6955866365359386,0.23044281506959827,Train
192,0.7450495782056288,0.7171291990765466,0.08984196928055431,Train
193,0.7845799846487278,0.8166434496481295,0.46602403783977164,Train
194,0.7033763266136598,0.6613182746141857,0.1501984620755459,Train
195,0.6779267498498673,0.568240785896657,0.9362092156589976,Train
196,0.6259189686148195,0.6291654513380454,0.19474071589403982,Train
197,0.5239046293161966,0.5458000319446773,0.11260003132332766,Train
198,0.08562993111647696,0.028054643260307176,0.1855270158639473,Train
199,0.632322775589988,0.6406970443610673,0.11669148801336057,Train
200,-0.2990264288646545,-0.23286279233730148,0.8410848709321672,Train
201,0.7146723070721519,0.7363139785037327,0.08866821604744671,Train
202,0.2531668480260185,0.3375759576755957,0.13102557625101188,Train
203,0.7321110479578813,0.7151823195656429,0.09332660756856404,Train
204,0.6181345844727553,0.5622052150536988,0.15325277268091772,Train
205,0.16551972187561442,0.2241816017753879,0.057073089543523005,Train
206,0.5692990571454215,0.5465547177246061,0.09446020652579785,Train
207,0.5531602038474617,0.5887869789555179,0.07556681530643523,Train
208,0.3106664582333144,0.2985618685954606,0.19142983851528192,Train
209,0.38882495924556315,0.19968701513243903,0.38031755100703407,Train
210,0.17459454943009045,0.15730916219641664,0.3526435413659743,Train
211,0.6174719594035907,0.6479670396957031,0.1138037809729114,Train
212,0.46694509591406985,0.4633277845211275,0.07287589708055499,Train
213,0.6721866203864706,0.7046726009233628,0.1323363637642451,Train
214,0.18036681701359092,0.152198765164045,0.2314961899550074,Train
215,-0.006680752354504153,-0.0887609579761376,0.1638988765354683,Train
216,0.30411640528620654,0.25545207389213664,0.29242877141958046,Train
217,0.468596585685373,0.5803701601293779,0.41884276317450087,Train
218,0.5031836188158834,0.45585102225722735,0.047633094602240515,Train
219,0.17011507168934437,0.2649770059205035,0.31272303172110805,Train
220,0.7317718657164903,0.7532910262291665,0.1633879288311813,Train
221,0.6748094107024869,0.6786549788475928,0.14042778604471268,Train
222,0.476095762397657,0.4801355023072196,0.17501517967775385,Train
223,-0.09723185904788932,-0.07848824280044789,0.07667505544461552,Train
224,0.45677641733576124,0.5747528322962532,0.04968304112784608,Train
225,0.158783465337881,0.2532414475681382,0.09189418908791908,Train
226,0.37531199445468133,0.4499565886223582,0.12431946468784055,Train
227,0.1865493114965444,0.26510956104385675,0.13186624090455204,Train
228,-0.005263790818563143,-0.14029846396017473,0.363769423405864,Train
229,-0.3956084869092164,-0.3185144987136981,0.21985068274016825,Train
230,0.17739581230248974,0.22864412992416902,0.18938157084042773,Train
231,0.687650191935784,0.7288209919895148,0.23005819970577648,Train
232,0.44775994348050285,0.3955459855041785,0.27723697902839517,Train
233,0.4450476191206324,0.47410836391829503,0.140303987215409,Train
234,0.32856214548563245,0.44236043785841717,0.15600596620791932,Train
235,-0.18724849963048484,-0.19882672853965205,0.30678529058461923,Train
236,0.04207040324493164,0.05087790650879302,0.0941531193893438,Train
237,0.2963826314705442,0.3768554784132858,0.09232201910933906,Train
238,0.2505213413098305,0.2690646819228176,0.09302963662888605,Train
239,0.17610870087447045,0.10974774609972912,0.14957621708369923,Train
240,0.11986382614941843,0.16920826837526912,0.1342716959643341,Train
241,0.23663425580130004,0.18894058051662824,0.29084036237521643,Train
242,-0.24311863585750038,-0.16108921376035126,0.05217799228203837,Train
243,0.2533476129797818,0.4019707455327395,0.06425604037244312,Train
244,0.4249414668003957,0.39464679995097024,0.17841971896801628,Train
245,0.2718394669962814,0.3312966509234313,0.10659837395081839,Train
246,0.24776945825855068,0.26362420821965443,0.16652459202723946,Train
247,0.4223095791783158,0.47392304681033004,0.10039233047186913,Train
248,0.28853062949069874,0.3481923837156571,0.0550636860636176,Train
249,0.4751673686809075,0.5197427065471001,0.15230607689162914,Train
250,0.3005767544682807,0.19563251908177637,0.05815026405974226,Train
251,0.19583870913479018,0.13947880196227322,0.2984965298563035,Train
252,0.2180074204776935,0.19220820100207558,0.2216078809602656,Train
253,0.3929765079782819,0.3920193214325752,0.2319266601009526,Train
254,0.5751860782324568,0.5993677082139418,0.08557316292667383,Train
255,0.4846577356113376,0.5391738714379205,0.1944526288986388,Train
256,0.30893133407315626,0.23733392612037882,0.17260052921874866,Train
257,0.7476199197257072,0.7756576967028158,0.1491595570587719,Train
258,0.579291204029634,0.6540246834714266,0.10153786681608754,Train
259,0.4370341647890259,0.28368704374592935,0.060062000564569916,Train
260,0.3241396837680222,0.405397160850158,0.14009071088119082,Train
261,0.3391084256405573,0.3692512806041338,0.15608864638867295,Train
262,0.6585621269540078,0.7308696370189625,0.0947808989783587,Train
263,0.6911179112802035,0.721194976621754,0.05552760152775507,Train
264,0.6268332184984189,0.6020503904726775,0.13031223890168503,Train
265,0.6193108409067585,0.6527450567761326,0.12310088945576222,Train
266,0.07528613823832372,0.07584892736458779,0.27341276430852657,Train
267,0.3253397039816036,0.3526960869676707,0.6234914162101822,Train
268,-0.14024227663661687,-0.03582770136033991,0.09553371740246208,Train
269,0.6251129825618206,0.634932251350837,0.17180671588837193,Train
270,0.21459482427573925,0.20030265752461165,0.1088117221698728,Train
271,0.39411691262920834,0.4439730009610721,0.0889968129903548,Train
272,0.8072126845951069,0.8187514691493968,0.1562862964915309,Train
273,0.4909416606886625,0.4928172696947696,0.13880276014571755,Train
274,0.17902373880417632,0.1214228817584974,0.06778144227836135,Train
275,0.40017236807520007,0.3795749293604756,0.18427030157088387,Train
276,0.08553327272905184,0.12863253149807127,0.05139694110661971,Train
277,0.0833701221351604,0.11636397550222241,0.06721184328377497,Train
278,0.5721705763800312,0.6008783433769443,0.8512258515527626,Train
279,0.02957687923361848,-0.016961379709634364,0.12722985948552593,Train
280,0.7503199481645659,0.7039547708453869,0.11841299804908155,Train
281,0.27893035526105464,0.38053737105121793,0.0497307876518568,Train
282,0.06841462064177312,0.2149236932669638,0.035449444669143765,Train
283,0.1589780374639809,0.12332713623259842,0.3171846975264452,Train
284,0.4699227313754294,0.3399311689018481,0.20470601000824773,Train
285,-0.00389727320778201,-0.07851610296014426,0.0653607245624279,Train
286,0.051072791518438077,0.1485095891690868,0.13659259565854368,Train
287,0.00032362189419432065,-0.20840064444680437,0.09533465788153324,Train
288,0.2434321403534236,0.23529572483690353,0.1021946249697885,Train
289,-0.12667511591457536,0.09052040636211432,0.10114011486883552,Train
290,-0.2486796471864358,-0.4236507278278075,0.5730668413755773,Train
291,-0.07355223200989712,-0.10681876186135827,0.21990997409450172,Train
292,-0.18212033116241502,-0.006735939065999576,0.08294572489342027,Train
293,0.025998765418349168,0.0018174697346779712,0.13282415255094812,Train
294,0.3794837807080905,0.41550532940647134,0.24655763411492362,Train
295,-0.08698644467599845,-0.1000919712918259,0.15016145599564815,Train
296,0.11102989214549687,0.0897639945538572,0.06279028517726822,Train
297,-0.0413279198827966,-0.09209678820583724,0.19191889096044973,Train
298,0.22194054204342012,0.2293088020994861,0.2714245278755605,Train
299,0.6306471255809043,0.6601942272102131,0.1717763512719255,Train
300,0.33535691081498364,0.3383088442308297,0.08393382921387073,Train
301,0.16374605022856994,0.0953513376131337,0.12463696908805853,Train
302,0.2844239296431289,0.3139123730589596,0.08762735223592623,Train
303,0.5189496934711737,0.4419675503473165,0.3104992646835946,Train
304,0.47329247731999113,0.517690532335322,0.16217932738569207,Train
305,0.16013775411697234,0.19717219591197324,0.25436072956847544,Train
306,0.44116536837104614,0.425008407184389,0.06538024853261867,Train
307,-0.2873710561059136,-0.31767164949852145,0.4388979334847612,Train
308,0.11317108688039525,0.07536983395031446,0.10596783845877975,Train
309,-0.5987487274219838,-0.5406582814227665,3.405588929385292,Train
310,-0.28531348873764395,-0.2862797244969106,2.4636719677580685,Train
311,-0.4353474706445968,-0.41853155555636523,2.442118013084642,Train
312,-0.36721558881937877,-0.3907756835288334,3.1626025418478756,Train
313,0.20666779719258355,0.2779926400111511,1.7912872609706312,Train
314,0.04219667659696355,-0.07989360597001391,3.471867392032727,Train
315,0.18751264266097153,0.17522089279026518,0.0724103808878761,Train
316,0.1748548810335982,0.14585427276005358,0.3675688915924114,Train
317,0.32106096569338405,0.18512853743887192,0.2899543263787653,Train
318,-0.16438531957668606,-0.19441423855112766,0.1941433359681679,Train
319,0.6297208966490454,0.6002985473125028,0.9041622119543694,Train
320,-0.06814841238997964,0.16814834946504095,0.8558279372082105,Train
321,0.35851860427031446,0.1667373895952604,0.24348991747272142,Train
322,0.4120197394894938,0.4444801309313367,0.2988933758875031,Train
323,0.23460951975259875,0.2893338152339264,0.22923044892133973,Train
324,0.2671352164122799,0.25566384100034845,0.06850010226910098,Train
325,0.8414367811646593,0.8659310250431648,0.06912439398569345,Train
326,0.47204534653123853,0.47408271669690516,0.16403441921265818,Train
327,0.35927179297231854,0.36393114651984276,0.19084461204554448,Train
328,0.204018121773464,0.21680770199564214,0.10677939109047369,Train
329,0.32207475194440693,0.33246647260174955,0.15991932486365415,Train
330,0.23937799594975662,0.2956099258424215,0.2026649555305351,Train
331,0.12632069548548303,0.1820421108893461,0.12470111493052949,Train
332,0.05183593548693584,0.008931274899397611,0.23367373937951086,Train
333,-0.06792224979126912,0.02216950909380415,0.0707383281948645,Train
334,0.3811977364219098,0.30293198448310776,0.29160593866168066,Train
335,0.6124159222462102,0.5261214445904686,0.19779627238624847,Train
336,-0.22588927444325527,-0.23867346923269295,0.5479910700568426,Train
337,0.019026729911990843,0.010855087562861155,0.18865810067133815,Train
338,0.2816446314079112,0.2565848711424838,0.04156101625277333,Train
339,0.29069433485670293,0.38298526250322434,0.10314963077164549,Train
340,0.0936632979656496,0.10649096426932,0.10746700416306736,Train
341,0.328432761202308,0.3938348826836971,0.27191201934684794,Train
342,0.007581684694496334,-0.02467629943892814,0.19605540746013905,Train
343,0.08276821711310071,0.053345011916564836,0.2513786284768049,Train
344,0.1257462062993756,0.12806167209206962,0.08057933431861905,Train
345,0.6211644015858219,0.5851422494326409,0.2919390150817924,Train
346,0.6796592370061842,0.7008583168761139,0.09498407450149295,Train
347,0.327976824990784,0.24742585801902922,0.15117355038094377,Train
348,0.7680356495055505,0.7922678062217386,0.12112872170650353,Train
349,-0.12433723783657333,-0.040122932421312256,0.1606211279465499,Train
350,0.24195948646908633,0.22718789013051585,0.485670422112352,Train
351,0.8059225435379578,0.8194800149972531,0.057335145444936925,Train
352,0.5109201685399106,0.514149559645251,0.20361869778741273,Train
353,0.5219158733948843,0.5584874983140294,0.18801117080012533,Train
354,0.4535171242700723,0.4865944316696052,0.1204756024035256,Train
355,0.33911770918605355,0.3210045067354631,0.11180268649666744,Train
356,0.7549612171743918,0.6860909742433849,0.1170722218649876,Train
357,0.6793361516268333,0.6146073170105973,0.11609627416602755,Train
358,0.14574692802771277,0.191155942472302,0.06835917417533179,Train
359,0.1142532631530846,0.11292366618198359,0.13976895832557193,Train
360,0.6782455486496859,0.5787551344994546,0.13833685088935124,Train
361,0.45256254312952315,0.4919245225946511,0.07093796479966516,Train
362,0.08490319300701514,0.1799512196579226,2.038145653679439,Train
363,0.44854220789922455,0.2536204390640408,0.28152350094177,Train
364,0.2753347297294624,0.4002764255970875,1.1777854316842857,Train
365,0.8208804623122629,0.8025755321001555,0.057496238275750115,Train
366,0.5824334917348016,0.44509252164960234,0.1388903150557361,Train
367,0.5242915804430539,0.6184943794302143,0.13299131202265815,Train
368,0.3549757131719752,0.4220923790023677,0.10053110084297376,Train
369,0.6806154461513476,0.6795753618662654,0.10963956310115464,Train
370,-0.3732615364371282,-0.3698849225115807,0.13197926280635194,Train
371,-0.14818406822369928,-0.08456118269381917,0.10260872036171928,Train
372,0.4937970816776295,0.47520422215777663,0.18869087507323642,Train
373,0.18778622472905818,0.1734509551520434,0.21691988238440643,Train
374,0.8175738630340004,0.788526996080753,0.07467883686167327,Train
375,0.494541265508297,0.46812483976560315,0.24314618827091694,Train
376,0.4805981357540713,0.5109528766832099,0.2179585641779669,Train
377,0.5175495740381505,0.5522100956463495,0.09977989216095975,Train
378,0.245842664549917,0.19216100353479026,0.28562847307738426,Train
379,0.11546724311534314,0.09550463836118671,0.5704571576079654,Train
380,0.1354507276129979,0.13009925234928943,0.5381594410683984,Train
381,0.698304095509405,0.707997827935611,0.07833742725487826,Train
382,0.7491949614413871,0.7695343767747393,0.09339013471494567,Train
383,0.39282857348750055,0.46155003108069287,0.10799761102044421,Train
384,0.713931824187926,0.7070964836130467,0.08403817546507532,Train
385,0.6363758849570271,0.5911187363890352,0.22876460236333326,Train
386,0.6005688779481215,0.5451497873733727,0.15284127065753342,Train
387,0.2968868014804266,0.3327597134065233,0.10021246573642709,Train
388,0.6316578773376178,0.599054477258959,0.1337594101483034,Train
389,0.6308808764452885,0.6377068906675525,0.1726113376526022,Train
390,0.20769630282170232,0.2710642854202732,0.486119979126431,Train
391,0.17525026453693954,0.07991037358194546,0.9983324251729511,Train
392,0.573687979802949,0.5940812749821643,0.3445252226116535,Train
393,0.03358641444147515,0.02479238168030601,0.10962887326005831,Train
394,0.1100653578034528,0.0038504548638480475,1.4548583656060285,Train
395,0.7195623588695772,0.7067622874423329,0.08768993386371329,Train
396,0.2796147675670813,0.2884455962456402,0.3939611857875808,Train
397,0.09911531504018875,0.07234132150302139,0.1390974662403466,Train
398,0.5130651485550028,0.49095076713738844,0.2196024468554985,Train
399,-0.5401727886768304,-0.5147713557811558,5.658307002253139,Train
400,0.8713150267190398,0.8840615295175096,0.05953781011478537,Train
401,0.2355814269387388,0.26223258432467983,0.48512301505725464,Train
402,0.69950019749059,0.6319372548212739,0.15426508273338338,Train
403,0.7662600580621208,0.761268829207219,0.056416351626241985,Train
404,0.5066555038610061,0.5313150930972549,0.1259073210184069,Train
405,0.7521786059938553,0.7712081712324477,0.09119892132279822,Train
406,0.5634244956850504,0.5510263776362172,0.3484892917534227,Train
407,0.3977373271926732,0.44103572673773467,0.19515935501355802,Train
408,0.49854400682749994,0.4986307193308249,0.18221900320822615,Train
409,-0.26695737744817494,-0.006802932730569872,0.19473372443027484,Train
410,0.38777293459198287,0.479119153195222,0.35635271823514864,Train
411,0.6772322084159355,0.5740242241354913,1.7254747886526791,Train
412,-0.32024956990066933,-0.10304824456849025,0.3686287097457897,Train
413,-0.48670585131172284,-0.23805382263996347,0.37201461289513893,Train
414,0.6569466006199125,0.6046520849231918,0.30139735051431393,Train
415,0.09424529960354186,0.06439377243396117,0.6050827032798294,Train
416,-0.15703723487809657,-0.053574867581518845,0.30206591282981327,Train
417,0.404287809367938,0.3896343012860612,0.8243536628877981,Train
418,0.5134547815497215,0.49244805648936846,0.19330709363681436,Train
419,0.36888344461227274,0.4983322387420022,0.08084919803950674,Train
420,0.4614986120705748,0.24802967613215296,0.21072638094293042,Train
421,0.0024629817355473747,-0.008932419091131608,0.17019618904065173,Train
422,0.5733418616591399,0.5772109405123319,0.14575201103373356,Train
423,0.6800032715445499,0.6152558746588381,0.20679090127865102,Train
424,0.7049299606850153,0.6842495659341761,0.17228156085126226,Train
425,0.21205265280059152,0.17778189537884231,0.03656022520945687,Train
426,-0.2363616873746654,-0.2345759510723568,0.08875645354528362,Train
427,0.21947478095367945,0.2634811073293685,0.19004953005959926,Train
428,0.6243945324662272,0.6160779956723903,0.24511576776650096,Train
429,0.4082555480446035,0.4442356208680516,0.29331202518836574,Train
430,0.564345486758674,0.4880394788610169,0.17678290808330455,Train
431,0.43063011301177695,0.3237100478295208,0.20601223184366876,Train
432,0.3429629056848039,0.2763186371829973,0.34891091421372344,Train
433,-0.09786224570201496,-0.1606596195322746,0.5648747861689459,Train
